Country name,Year,Population growth rate
Finland,1969,-0.43
Finland,1970,-0.34
Finland,1971,0.6
Finland,1972,0.59
Finland,1973,0.54
Finland,1974,0.5
Finland,1975,0.38
Finland,1976,0.22
Finland,1977,0.34
Finland,1978,0.23
Finland,1979,0.28
Finland,1980,0.34
Finland,1981,0.51
Finland,1982,0.61
Finland,1983,0.58
Finland,1984,0.49
Finland,1985,0.35
Finland,1986,0.31
Finland,1987,0.26
Finland,1988,0.32
Finland,1989,0.4
Finland,1990,0.48
Finland,1991,0.61
Finland,1992,0.52
Finland,1993,0.45
Finland,1994,0.41
Finland,1995,0.35
Finland,1996,0.3
Finland,1997,0.29
Finland,1998,0.24
Finland,1999,0.23
Finland,2000,0.19
Finland,2001,0.27
Finland,2002,0.22
Finland,2003,0.26
Finland,2004,0.32
Finland,2005,0.36
Finland,2006,0.41
Finland,2007,0.44
Finland,2008,0.49
Finland,2009,0.47
Finland,2010,0.44
Finland,2011,0.48
Finland,2012,0.47
Finland,2013,0.45
Finland,2014,0.38
Finland,2015,0.28
Finland,2016,0.29
Finland,2017,0.18
Finland,2018,0.09
Finland,2019,0.13
Finland,2020,0.15
Finland,2021,0.08
France,1950,0.91
France,1951,0.78
France,1952,0.86
France,1953,0.74
France,1954,0.85
France,1955,0.85
France,1956,0.82
France,1957,0.89
France,1958,0.98
France,1959,1.01
France,1960,1
France,1961,1.1
France,1962,1.02
France,1963,1.06
France,1964,1.14
France,1965,1.06
France,1966,1.07
France,1967,0.97
France,1968,0.91
France,1969,0.85
France,1970,0.88
France,1971,0.88
France,1972,0.84
France,1973,0.72
France,1974,0.62
France,1975,0.48
France,1976,0.42
France,1977,0.49
France,1978,0.45
France,1979,0.5
France,1980,0.57
France,1981,0.56
France,1982,0.56
France,1983,0.44
France,1984,0.48
France,1985,0.47
France,1986,0.48
France,1987,0.49
France,1988,0.48
France,1989,0.44
France,1990,0.42
France,1991,0.4
France,1992,0.37
France,1993,0.3
France,1994,0.32
France,1995,0.34
France,1996,0.36
France,1997,0.39
France,1998,0.44
France,1999,0.49
France,2000,0.58
France,2001,0.61
France,2002,0.6
France,2003,0.59
France,2004,0.68
France,2005,0.65
France,2006,0.69
France,2007,0.65
France,2008,0.62
France,2009,0.58
France,2010,0.55
France,2011,0.51
France,2012,0.44
France,2013,0.4
France,2014,0.4
France,2015,0.3
France,2016,0.27
France,2017,0.22
France,2018,0.2
France,2019,0.18
France,2020,0.07
France,2021,0.09
French Guiana,1950,1.28
French Guiana,1951,1.27
French Guiana,1952,1.34
French Guiana,1953,1.57
French Guiana,1954,1.71
French Guiana,1955,3.78
French Guiana,1956,3.94
French Guiana,1957,3.96
French Guiana,1958,4.06
French Guiana,1959,4.15
French Guiana,1960,4.22
French Guiana,1961,4.32
French Guiana,1962,4.47
French Guiana,1963,4.55
French Guiana,1964,4.64
French Guiana,1965,4.65
French Guiana,1966,4.47
French Guiana,1967,3.86
French Guiana,1968,2.94
French Guiana,1969,2.7
French Guiana,1970,2.83
French Guiana,1971,2.9
French Guiana,1972,2.92
French Guiana,1973,2.92
French Guiana,1974,3.42
French Guiana,1975,4.11
French Guiana,1976,4.28
French Guiana,1977,4.18
French Guiana,1978,4.13
French Guiana,1979,4.03
French Guiana,1980,3.99
French Guiana,1981,4.38
French Guiana,1982,5.25
French Guiana,1983,5.86
French Guiana,1984,5.88
French Guiana,1985,5.82
French Guiana,1986,5.75
French Guiana,1987,5.64
French Guiana,1988,5.56
French Guiana,1989,5.11
French Guiana,1990,4.2
French Guiana,1991,3.69
French Guiana,1992,3.64
French Guiana,1993,3.66
French Guiana,1994,3.67
French Guiana,1995,3.64
French Guiana,1996,3.59
French Guiana,1997,3.51
French Guiana,1998,3.52
French Guiana,1999,3.52
French Guiana,2000,4.21
French Guiana,2001,4.19
French Guiana,2002,4.19
French Guiana,2003,4.01
French Guiana,2004,3.87
French Guiana,2005,3.79
French Guiana,2006,2.69
French Guiana,2007,2.47
French Guiana,2008,2.36
French Guiana,2009,2.18
French Guiana,2010,2.19
French Guiana,2011,2.3
French Guiana,2012,2.45
French Guiana,2013,2.61
French Guiana,2014,2.23
French Guiana,2015,2.22
French Guiana,2016,2.23
French Guiana,2017,2.68
French Guiana,2018,2.67
French Guiana,2019,2.63
French Guiana,2020,2.17
French Guiana,2021,2.23
French Polynesia,1950,2.92
French Polynesia,1951,2.62
French Polynesia,1952,2.78
French Polynesia,1953,2.91
French Polynesia,1954,3
French Polynesia,1955,3.09
French Polynesia,1956,3.16
French Polynesia,1957,2.36
French Polynesia,1958,2.38
French Polynesia,1959,2.4
French Polynesia,1960,2.4
French Polynesia,1961,2.42
French Polynesia,1962,2.77
French Polynesia,1963,3.31
French Polynesia,1964,3.59
French Polynesia,1965,3.6
French Polynesia,1966,3.58
French Polynesia,1967,3.55
French Polynesia,1968,3.56
French Polynesia,1969,3.54
French Polynesia,1970,3.52
French Polynesia,1971,3.51
French Polynesia,1972,3.49
French Polynesia,1973,3.4
French Polynesia,1974,3.32
French Polynesia,1975,3.2
French Polynesia,1976,3.16
French Polynesia,1977,3.18
French Polynesia,1978,3.08
French Polynesia,1979,3.09
French Polynesia,1980,3.16
French Polynesia,1981,3.22
French Polynesia,1982,3.13
French Polynesia,1983,2.2
French Polynesia,1984,2.33
French Polynesia,1985,2.45
French Polynesia,1986,2.42
French Polynesia,1987,2.38
French Polynesia,1988,2.52
French Polynesia,1989,2.21
French Polynesia,1990,2.12
French Polynesia,1991,1.97
French Polynesia,1992,1.87
French Polynesia,1993,1.82
French Polynesia,1994,1.7
French Polynesia,1995,1.58
French Polynesia,1996,1.62
French Polynesia,1997,1.62
French Polynesia,1998,1.57
French Polynesia,1999,1.64
French Polynesia,2000,1.66
French Polynesia,2001,1.6
French Polynesia,2002,1.58
French Polynesia,2003,1.51
French Polynesia,2004,1.47
French Polynesia,2005,1.45
French Polynesia,2006,1.37
French Polynesia,2007,1
French Polynesia,2008,0.7
French Polynesia,2009,0.52
French Polynesia,2010,0.54
French Polynesia,2011,0.5
French Polynesia,2012,0.42
French Polynesia,2013,0.58
French Polynesia,2014,0.69
French Polynesia,2015,0.63
French Polynesia,2016,0.57
French Polynesia,2017,0.72
French Polynesia,2018,0.73
French Polynesia,2019,0.68
French Polynesia,2020,0.78
French Polynesia,2021,0.62
Gabon,1950,0.6
Gabon,1951,0.63
Gabon,1952,0.66
Gabon,1953,0.71
Gabon,1954,0.74
Gabon,1955,0.8
Gabon,1956,0.85
Gabon,1957,0.91
Gabon,1958,0.98
Gabon,1959,1.05
Gabon,1960,1.13
Gabon,1961,1.19
Gabon,1962,1.26
Gabon,1963,1.32
Gabon,1964,1.38
Gabon,1965,1.45
Gabon,1966,1.52
Gabon,1967,1.58
Gabon,1968,1.65
Gabon,1969,2.15
Gabon,1970,2.1
Gabon,1971,2.04
Gabon,1972,2.04
Gabon,1973,2.09
Gabon,1974,2.16
Gabon,1975,2.24
Gabon,1976,2.33
Gabon,1977,2.41
Gabon,1978,2.48
Gabon,1979,2.53
Gabon,1980,2.58
Gabon,1981,2.64
Gabon,1982,2.67
Gabon,1983,2.71
Gabon,1984,2.72
Gabon,1985,2.74
Gabon,1986,2.75
Gabon,1987,2.77
Gabon,1988,2.77
Gabon,1989,2.75
Gabon,1990,2.72
Gabon,1991,2.69
Gabon,1992,2.67
Gabon,1993,2.65
Gabon,1994,2.58
Gabon,1995,2.54
Gabon,1996,2.51
Gabon,1997,2.51
Gabon,1998,2.52
Gabon,1999,2.53
Gabon,2000,2.59
Gabon,2001,2.63
Gabon,2002,2.67
Gabon,2003,2.72
Gabon,2004,2.81
Gabon,2005,2.92
Gabon,2006,3.04
Gabon,2007,3.14
Gabon,2008,3.23
Gabon,2009,3.35
Gabon,2010,3.49
Gabon,2011,3.56
Gabon,2012,3.56
Gabon,2013,3.46
Gabon,2014,3.23
Gabon,2015,2.95
Gabon,2016,2.66
Gabon,2017,2.45
Gabon,2018,2.33
Gabon,2019,2.25
Gabon,2020,2.14
Gabon,2021,2.05
Gambia,1950,2.48
Gambia,1951,2.56
Gambia,1952,2.6
Gambia,1953,2.63
Gambia,1954,2.65
Gambia,1955,2.65
Gambia,1956,2.64
Gambia,1957,2.67
Gambia,1958,2.7
Gambia,1959,2.72
Gambia,1960,2.75
Gambia,1961,2.76
Gambia,1962,2.77
Gambia,1963,2.77
Gambia,1964,2.77
Gambia,1965,2.77
Gambia,1966,2.75
Gambia,1967,2.84
Gambia,1968,2.86
Gambia,1969,2.88
Gambia,1970,2.89
Gambia,1971,2.92
Gambia,1972,2.96
Gambia,1973,2.99
Gambia,1974,2.95
Gambia,1975,3.01
Gambia,1976,3.09
Gambia,1977,3.15
Gambia,1978,3.2
Gambia,1979,3.29
Gambia,1980,3.34
Gambia,1981,3.3
Gambia,1982,3.43
Gambia,1983,3.55
Gambia,1984,3.67
Gambia,1985,3.75
Gambia,1986,3.82
Gambia,1987,3.89
Gambia,1988,3.95
Gambia,1989,3.99
Gambia,1990,4.03
Gambia,1991,4.05
Gambia,1992,3.84
Gambia,1993,3.34
Gambia,1994,3
Gambia,1995,2.93
Gambia,1996,2.93
Gambia,1997,2.92
Gambia,1998,2.95
Gambia,1999,2.91
Gambia,2000,2.88
Gambia,2001,2.87
Gambia,2002,2.83
Gambia,2003,2.87
Gambia,2004,2.92
Gambia,2005,2.97
Gambia,2006,3.07
Gambia,2007,3.1
Gambia,2008,3.12
Gambia,2009,3.11
Gambia,2010,3.09
Gambia,2011,3.1
Gambia,2012,3.08
Gambia,2013,3.02
Gambia,2014,2.93
Gambia,2015,2.84
Gambia,2016,2.77
Gambia,2017,2.68
Gambia,2018,2.6
Gambia,2019,2.56
Gambia,2020,2.56
Gambia,2021,2.5
Georgia,1950,1.11
Georgia,1951,1.17
Georgia,1952,1.18
Georgia,1953,1.25
Georgia,1954,1.26
Georgia,1955,1.37
Georgia,1956,1.47
Georgia,1957,1.57
Georgia,1958,1.67
Georgia,1959,1.74
Georgia,1960,1.82
Georgia,1961,1.82
Georgia,1962,1.8
Georgia,1963,1.77
Georgia,1964,1.62
Georgia,1965,1.5
Georgia,1966,1.82
Georgia,1967,1.81
Georgia,1968,1.79
Georgia,1969,1.69
Georgia,1970,0.85
Georgia,1971,0.68
Georgia,1972,0.68
Georgia,1973,0.68
Georgia,1974,0.66
Georgia,1975,0.7
Georgia,1976,0.7
Georgia,1977,0.72
Georgia,1978,0.71
Georgia,1979,0.65
Georgia,1980,0.68
Georgia,1981,0.71
Georgia,1982,0.74
Georgia,1983,0.79
Georgia,1984,0.74
Georgia,1985,0.73
Georgia,1986,0.72
Georgia,1987,0.68
Georgia,1988,0.6
Georgia,1989,-0.77
Georgia,1990,-1.22
Georgia,1991,-1.38
Georgia,1992,-1.76
Georgia,1993,-2.57
Georgia,1994,-2.55
Georgia,1995,-2.31
Georgia,1996,-2.52
Georgia,1997,-2.64
Georgia,1998,-2.67
Georgia,1999,-2.89
Georgia,2000,-3.09
Georgia,2001,-2.65
Georgia,2002,-1.4
Georgia,2003,-0.74
Georgia,2004,-0.71
Georgia,2005,-0.68
Georgia,2006,-0.7
Georgia,2007,-0.7
Georgia,2008,-0.68
Georgia,2009,-0.59
Georgia,2010,-0.37
Georgia,2011,-0.43
Georgia,2012,-0.48
Georgia,2013,-0.48
Georgia,2014,-0.14
Georgia,2015,-0.03
Georgia,2016,0.02
Georgia,2017,0.02
Georgia,2018,0.01
Georgia,2019,-0.09
Georgia,2020,-0.17
Georgia,2021,-0.25
Germany,1950,-0.32
Germany,1951,-0.08
Germany,1952,0.05
Germany,1953,0.15
Germany,1954,0.25
Germany,1955,0.32
Germany,1956,0.38
Germany,1957,0.45
Germany,1958,0.57
Germany,1959,0.66
Germany,1960,0.67
Germany,1961,0.8
Germany,1962,0.8
Germany,1963,0.82
Germany,1964,0.85
Germany,1965,0.77
Germany,1966,0.75
Germany,1967,0.69
Germany,1968,0.53
Germany,1969,0.41
Germany,1970,0.31
Germany,1971,0.24
Germany,1972,0.09
Germany,1973,-0.03
Germany,1974,-0.09
Germany,1975,-0.19
Germany,1976,-0.2
Germany,1977,-0.17
Germany,1978,-0.21
Germany,1979,-0.19
Germany,1980,-0.14
Germany,1981,-0.12
Germany,1982,-0.07
Germany,1983,-0.04
Germany,1984,0.05
Germany,1985,0.13
Germany,1986,0.29
Germany,1987,0.45
Germany,1988,0.54
Germany,1989,0.58
Germany,1990,0.57
Germany,1991,0.51
Germany,1992,0.49
Germany,1993,0.42
Germany,1994,0.34
Germany,1995,0.25
Germany,1996,0.18
Germany,1997,0.15
Germany,1998,0.07
Germany,1999,0.01
Germany,2000,-0.02
Germany,2001,-0.07
Germany,2002,-0.11
Germany,2003,-0.13
Germany,2004,-0.07
Germany,2005,-0.07
Germany,2006,-0.02
Germany,2007,0.03
Germany,2008,0.05
Germany,2009,0.06
Germany,2010,0.1
Germany,2011,0.14
Germany,2012,0.16
Germany,2013,0.17
Germany,2014,0.27
Germany,2015,0.26
Germany,2016,0.37
Germany,2017,0.34
Germany,2018,0.32
Germany,2019,0.29
Germany,2020,0.15
Germany,2021,0.04
Ghana,1950,2.7
Ghana,1951,2.84
Ghana,1952,2.94
Ghana,1953,3
Ghana,1954,3.09
Ghana,1955,3.15
Ghana,1956,3.2
Ghana,1957,3.22
Ghana,1958,3.15
Ghana,1959,3.26
Ghana,1960,3.26
Ghana,1961,2.39
Ghana,1962,2.39
Ghana,1963,2.41
Ghana,1964,2.41
Ghana,1965,2.44
Ghana,1966,2.4
Ghana,1967,2.44
Ghana,1968,2.42
Ghana,1969,2.54
Ghana,1970,2.76
Ghana,1971,2.74
Ghana,1972,2.83
Ghana,1973,2.88
Ghana,1974,2.88
Ghana,1975,2.9
Ghana,1976,2.88
Ghana,1977,3.05
Ghana,1978,3.09
Ghana,1979,3.12
Ghana,1980,2.86
Ghana,1981,2.92
Ghana,1982,3.08
Ghana,1983,3.16
Ghana,1984,2.3
Ghana,1985,2.28
Ghana,1986,2.35
Ghana,1987,2.44
Ghana,1988,2.54
Ghana,1989,2.58
Ghana,1990,2.59
Ghana,1991,2.48
Ghana,1992,2.48
Ghana,1993,2.41
Ghana,1994,2.31
Ghana,1995,2.31
Ghana,1996,2.29
Ghana,1997,2.41
Ghana,1998,2.42
Ghana,1999,2.46
Ghana,2000,2.57
Ghana,2001,2.74
Ghana,2002,2.75
Ghana,2003,2.68
Ghana,2004,2.66
Ghana,2005,2.66
Ghana,2006,2.62
Ghana,2007,2.59
Ghana,2008,2.55
Ghana,2009,2.52
Ghana,2010,2.42
Ghana,2011,2.45
Ghana,2012,2.47
Ghana,2013,2.44
Ghana,2014,2.38
Ghana,2015,2.35
Ghana,2016,2.33
Ghana,2017,2.14
Ghana,2018,2.1
Ghana,2019,2.08
Ghana,2020,2.06
Ghana,2021,1.96
Gibraltar,1950,-3.58
Gibraltar,1951,0.65
Gibraltar,1952,0.46
Gibraltar,1953,0.59
Gibraltar,1954,0.47
Gibraltar,1955,0.55
Gibraltar,1956,0.38
Gibraltar,1957,0.28
Gibraltar,1958,0.12
Gibraltar,1959,0.16
Gibraltar,1960,0.15
Gibraltar,1961,0.62
Gibraltar,1962,2.46
Gibraltar,1963,2.4
Gibraltar,1964,2.38
Gibraltar,1965,2.38
Gibraltar,1966,2.31
Gibraltar,1967,2.29
Gibraltar,1968,2.15
Gibraltar,1969,2.11
Gibraltar,1970,1.85
Gibraltar,1971,1.01
Gibraltar,1972,0.86
Gibraltar,1973,0.85
Gibraltar,1974,0.74
Gibraltar,1975,0.65
Gibraltar,1976,0.69
Gibraltar,1977,0.55
Gibraltar,1978,0.5
Gibraltar,1979,0.43
Gibraltar,1980,0.38
Gibraltar,1981,0.22
Gibraltar,1982,0.09
Gibraltar,1983,-0.15
Gibraltar,1984,-0.32
Gibraltar,1985,-0.47
Gibraltar,1986,-0.71
Gibraltar,1987,-0.94
Gibraltar,1988,-0.99
Gibraltar,1989,-1.25
Gibraltar,1990,-1.44
Gibraltar,1991,-0.98
Gibraltar,1992,0.67
Gibraltar,1993,0.61
Gibraltar,1994,0.59
Gibraltar,1995,0.36
Gibraltar,1996,0.22
Gibraltar,1997,0.3
Gibraltar,1998,0.22
Gibraltar,1999,0.21
Gibraltar,2000,0.12
Gibraltar,2001,-0.27
Gibraltar,2002,1.5
Gibraltar,2003,1.41
Gibraltar,2004,1.5
Gibraltar,2005,1.53
Gibraltar,2006,1.41
Gibraltar,2007,1.34
Gibraltar,2008,1.33
Gibraltar,2009,1.42
Gibraltar,2010,1.44
Gibraltar,2011,1.35
Gibraltar,2012,1.51
Gibraltar,2013,0.05
Gibraltar,2014,0.2
Gibraltar,2015,0.21
Gibraltar,2016,0.07
Gibraltar,2017,0.16
Gibraltar,2018,0.12
Gibraltar,2019,0.11
Gibraltar,2020,0.03
Gibraltar,2021,-0.27
Greece,1950,1.27
Greece,1951,1.25
Greece,1952,1.25
Greece,1953,1.17
Greece,1954,1.16
Greece,1955,1.15
Greece,1956,1.01
Greece,1957,0.91
Greece,1958,0.8
Greece,1959,0.68
Greece,1960,0.46
Greece,1961,0.26
Greece,1962,0.07
Greece,1963,-0.05
Greece,1964,-0.11
Greece,1965,-0.09
Greece,1966,-0.04
Greece,1967,-0.02
Greece,1968,0.04
Greece,1969,0.14
Greece,1970,0.3
Greece,1971,0.43
Greece,1972,0.52
Greece,1973,0.63
Greece,1974,0.82
Greece,1975,0.91
Greece,1976,1.02
Greece,1977,1.06
Greece,1978,1.18
Greece,1979,1.23
Greece,1980,1.21
Greece,1981,1.17
Greece,1982,1.14
Greece,1983,1.1
Greece,1984,1.05
Greece,1985,0.99
Greece,1986,0.96
Greece,1987,0.89
Greece,1988,0.92
Greece,1989,0.89
Greece,1990,0.87
Greece,1991,0.85
Greece,1992,0.81
Greece,1993,0.81
Greece,1994,0.78
Greece,1995,0.73
Greece,1996,0.68
Greece,1997,0.64
Greece,1998,0.54
Greece,1999,0.45
Greece,2000,0.35
Greece,2001,0.27
Greece,2002,0.18
Greece,2003,0.08
Greece,2004,0.01
Greece,2005,-0.04
Greece,2006,-0.1
Greece,2007,-0.17
Greece,2008,-0.15
Greece,2009,-0.17
Greece,2010,-0.22
Greece,2011,-0.31
Greece,2012,-0.44
Greece,2013,-0.46
Greece,2014,-0.49
Greece,2015,-0.55
Greece,2016,-0.5
Greece,2017,-0.57
Greece,2018,-0.54
Greece,2019,-0.58
Greece,2020,-0.59
Greece,2021,-0.68
Greenland,1950,1.4
Greenland,1951,2.71
Greenland,1952,2.54
Greenland,1953,2.67
Greenland,1954,2.79
Greenland,1955,2.91
Greenland,1956,3.92
Greenland,1957,3.98
Greenland,1958,4.19
Greenland,1959,4.31
Greenland,1960,4.32
Greenland,1961,3.7
Greenland,1962,3.56
Greenland,1963,3.53
Greenland,1964,3.52
Greenland,1965,3.51
Greenland,1966,3.65
Greenland,1967,3.36
Greenland,1968,3.2
Greenland,1969,3.06
Greenland,1970,2.87
Greenland,1971,1.7
Greenland,1972,1.58
Greenland,1973,1.44
Greenland,1974,1.22
Greenland,1975,1.01
Greenland,1976,0.69
Greenland,1977,0
Greenland,1978,-0.02
Greenland,1979,0.13
Greenland,1980,1.25
Greenland,1981,1.18
Greenland,1982,1.25
Greenland,1983,1.24
Greenland,1984,1.26
Greenland,1985,0.94
Greenland,1986,0.96
Greenland,1987,0.98
Greenland,1988,0.97
Greenland,1989,0.92
Greenland,1990,0.16
Greenland,1991,0.05
Greenland,1992,0.06
Greenland,1993,0.01
Greenland,1994,-0.04
Greenland,1995,0.35
Greenland,1996,0.26
Greenland,1997,0.14
Greenland,1998,0.04
Greenland,1999,-0.1
Greenland,2000,0.38
Greenland,2001,0.34
Greenland,2002,0.29
Greenland,2003,0.28
Greenland,2004,0.2
Greenland,2005,-0.13
Greenland,2006,-0.14
Greenland,2007,-0.22
Greenland,2008,-0.24
Greenland,2009,-0.24
Greenland,2010,-0.08
Greenland,2011,-0.14
Greenland,2012,-0.17
Greenland,2013,-0.22
Greenland,2014,-0.27
Greenland,2015,0.06
Greenland,2016,0.01
Greenland,2017,0.03
Greenland,2018,-0.01
Greenland,2019,0.01
Greenland,2020,0.33
Greenland,2021,0.44
Grenada,1950,0
Grenada,1951,1.05
Grenada,1952,1.35
Grenada,1953,1.65
Grenada,1954,1.91
Grenada,1955,2.18
Grenada,1956,2.44
Grenada,1957,2.65
Grenada,1958,2.77
Grenada,1959,2.81
Grenada,1960,1.72
Grenada,1961,1.09
Grenada,1962,0.91
Grenada,1963,0.81
Grenada,1964,0.7
Grenada,1965,0.56
Grenada,1966,0.39
Grenada,1967,0.19
Grenada,1968,-0.02
Grenada,1969,-0.14
Grenada,1970,-0.23
Grenada,1971,-0.3
Grenada,1972,-0.33
Grenada,1973,-0.36
Grenada,1974,-0.38
Grenada,1975,-0.37
Grenada,1976,-0.42
Grenada,1977,-0.51
Grenada,1978,-0.56
Grenada,1979,-0.63
Grenada,1980,-0.22
Grenada,1981,1.03
Grenada,1982,1.7
Grenada,1983,1.67
Grenada,1984,1.25
Grenada,1985,0.67
Grenada,1986,-0.04
Grenada,1987,-0.55
Grenada,1988,-0.89
Grenada,1989,-0.42
Grenada,1990,0.06
Grenada,1991,1.36
Grenada,1992,1.19
Grenada,1993,1.04
Grenada,1994,0.91
Grenada,1995,0.8
Grenada,1996,0.7
Grenada,1997,0.63
Grenada,1998,0.6
Grenada,1999,0.57
Grenada,2000,0.56
Grenada,2001,0.37
Grenada,2002,0.18
Grenada,2003,0.76
Grenada,2004,0.66
Grenada,2005,0.68
Grenada,2006,0.65
Grenada,2007,0.67
Grenada,2008,0.67
Grenada,2009,0.7
Grenada,2010,0.7
Grenada,2011,0.84
Grenada,2012,0.88
Grenada,2013,0.89
Grenada,2014,0.86
Grenada,2015,0.84
Grenada,2016,0.81
Grenada,2017,0.77
Grenada,2018,0.74
Grenada,2019,0.71
Grenada,2020,0.82
Grenada,2021,0.71
Guadeloupe,1950,0.78
Guadeloupe,1951,2.51
Guadeloupe,1952,2.58
Guadeloupe,1953,2.62
Guadeloupe,1954,2.56
Guadeloupe,1955,2.56
Guadeloupe,1956,2.6
Guadeloupe,1957,2.64
Guadeloupe,1958,2.67
Guadeloupe,1959,2.71
Guadeloupe,1960,2.72
Guadeloupe,1961,2.28
Guadeloupe,1962,1.89
Guadeloupe,1963,1.55
Guadeloupe,1964,1.38
Guadeloupe,1965,1.34
Guadeloupe,1966,1.25
Guadeloupe,1967,1.08
Guadeloupe,1968,0.83
Guadeloupe,1969,0.68
Guadeloupe,1970,0.56
Guadeloupe,1971,0.41
Guadeloupe,1972,0.28
Guadeloupe,1973,0.22
Guadeloupe,1974,0.44
Guadeloupe,1975,0.82
Guadeloupe,1976,0.85
Guadeloupe,1977,0.64
Guadeloupe,1978,0.46
Guadeloupe,1979,0.35
Guadeloupe,1980,0.26
Guadeloupe,1981,0.58
Guadeloupe,1982,1.37
Guadeloupe,1983,1.83
Guadeloupe,1984,1.93
Guadeloupe,1985,1.95
Guadeloupe,1986,1.93
Guadeloupe,1987,1.9
Guadeloupe,1988,1.87
Guadeloupe,1989,1.73
Guadeloupe,1990,1.41
Guadeloupe,1991,1.15
Guadeloupe,1992,1.08
Guadeloupe,1993,1.04
Guadeloupe,1994,1
Guadeloupe,1995,0.97
Guadeloupe,1996,0.94
Guadeloupe,1997,0.93
Guadeloupe,1998,0.57
Guadeloupe,1999,-0.2
Guadeloupe,2000,-0.59
Guadeloupe,2001,-0.77
Guadeloupe,2002,-0.93
Guadeloupe,2003,-1.08
Guadeloupe,2004,-1.26
Guadeloupe,2005,-1.39
Guadeloupe,2006,0.25
Guadeloupe,2007,0.09
Guadeloupe,2008,0.15
Guadeloupe,2009,0.14
Guadeloupe,2010,0.05
Guadeloupe,2011,-0.02
Guadeloupe,2012,-0.06
Guadeloupe,2013,-0.26
Guadeloupe,2014,-0.49
Guadeloupe,2015,-0.39
Guadeloupe,2016,-0.23
Guadeloupe,2017,-0.19
Guadeloupe,2018,-0.2
Guadeloupe,2019,-0.2
Guadeloupe,2020,0.27
Guadeloupe,2021,-0.07
Guam,1950,1.51
Guam,1951,1.52
Guam,1952,1.58
Guam,1953,1.57
Guam,1954,1.59
Guam,1955,1.66
Guam,1956,1.73
Guam,1957,1.81
Guam,1958,1.91
Guam,1959,1.96
Guam,1960,2.03
Guam,1961,2.06
Guam,1962,2.06
Guam,1963,2.1
Guam,1964,2.08
Guam,1965,2.04
Guam,1966,1.97
Guam,1967,1.9
Guam,1968,1.81
Guam,1969,1.66
Guam,1970,2.38
Guam,1971,2.56
Guam,1972,2.49
Guam,1973,2.38
Guam,1974,2.26
Guam,1975,2.11
Guam,1976,2.09
Guam,1977,1.98
Guam,1978,1.91
Guam,1979,1.98
Guam,1980,2.59
Guam,1981,2.66
Guam,1982,2.52
Guam,1983,2.38
Guam,1984,2.3
Guam,1985,2.23
Guam,1986,2.19
Guam,1987,2.15
Guam,1988,2.13
Guam,1989,1.86
Guam,1990,1.8
Guam,1991,1.75
Guam,1992,1.68
Guam,1993,1.6
Guam,1994,1.54
Guam,1995,1.49
Guam,1996,1.38
Guam,1997,1.32
Guam,1998,1.29
Guam,1999,1.3
Guam,2000,0.95
Guam,2001,0.71
Guam,2002,0.57
Guam,2003,0.44
Guam,2004,0.32
Guam,2005,0.2
Guam,2006,0.1
Guam,2007,0.01
Guam,2008,-0.06
Guam,2009,-0.12
Guam,2010,0.51
Guam,2011,0.39
Guam,2012,0.5
Guam,2013,0.29
Guam,2014,0.29
Guam,2015,0.22
Guam,2016,0.22
Guam,2017,0.09
Guam,2018,-0.01
Guam,2019,-0.06
Guam,2020,0.77
Guam,2021,0.76
Guatemala,1950,2.68
Guatemala,1951,2.79
Guatemala,1952,2.8
Guatemala,1953,2.76
Guatemala,1954,2.77
Guatemala,1955,2.77
Guatemala,1956,2.79
Guatemala,1957,2.81
Guatemala,1958,2.76
Guatemala,1959,2.88
Guatemala,1960,2.92
Guatemala,1961,2.95
Guatemala,1962,2.94
Guatemala,1963,2.93
Guatemala,1964,2.92
Guatemala,1965,2.9
Guatemala,1966,2.84
Guatemala,1967,2.82
Guatemala,1968,2.77
Guatemala,1969,2.71
Guatemala,1970,2.68
Guatemala,1971,2.57
Guatemala,1972,2.58
Guatemala,1973,2.59
Guatemala,1974,2.54
Guatemala,1975,2.47
Guatemala,1976,2.03
Guatemala,1977,2.47
Guatemala,1978,2.45
Guatemala,1979,2.48
Guatemala,1980,2.53
Guatemala,1981,2.49
Guatemala,1982,2.13
Guatemala,1983,2.69
Guatemala,1984,2.74
Guatemala,1985,2.71
Guatemala,1986,2.66
Guatemala,1987,2.69
Guatemala,1988,2.75
Guatemala,1989,2.74
Guatemala,1990,2.73
Guatemala,1991,2.59
Guatemala,1992,2.64
Guatemala,1993,2.62
Guatemala,1994,2.66
Guatemala,1995,2.59
Guatemala,1996,2.54
Guatemala,1997,2.53
Guatemala,1998,2.52
Guatemala,1999,2.42
Guatemala,2000,2.28
Guatemala,2001,2.33
Guatemala,2002,2.29
Guatemala,2003,2.22
Guatemala,2004,2.21
Guatemala,2005,2.1
Guatemala,2006,2.11
Guatemala,2007,2.08
Guatemala,2008,2
Guatemala,2009,1.96
Guatemala,2010,1.98
Guatemala,2011,1.98
Guatemala,2012,1.96
Guatemala,2013,1.89
Guatemala,2014,1.85
Guatemala,2015,1.78
Guatemala,2016,1.81
Guatemala,2017,1.69
Guatemala,2018,1.56
Guatemala,2019,1.46
Guatemala,2020,1.52
Guatemala,2021,1.3
Guernsey,1950,0.58
Guernsey,1951,-0.92
Guernsey,1952,0.25
Guernsey,1953,0.4
Guernsey,1954,0.51
Guernsey,1955,0.61
Guernsey,1956,0.74
Guernsey,1957,0.76
