Entity,Year,CO2 concentrations,CH4 concentrations,N2O concentrations,February,September,Mass U.S. glaciers,CSIRO,IAP,MRIJMA,NOAA,Snow cover,Sea surface temp,Sea surface temp (lower-bound),Sea surface temp (upper-bound),IAP,NOAA,MRIJMA,Arctic sea ice
World,-24588,185.5131813934,,,,,,,,,,,,,,,,,
World,-24512,186.0128248,,,,,,,,,,,,,,,,,
World,-24366,183.7673068405,,,,,,,,,,,,,,,,,
World,-24305,184.5716823558,,,,,,,,,,,,,,,,,
World,-24067,184.51815170625,,,,,,,,,,,,,,,,,
World,-23837,186.541161542,,,,,,,,,,,,,,,,,
World,-23595,183.378918299,,,,,,,,,,,,,,,,,
World,-23402,182.66041686875,,,,,,,,,,,,,,,,,
World,-23215,180.69369987575,,,,,,,,,,,,,,,,,
World,-22695,180.565516782075,,,,,,,,,,,,,,,,,
World,-22321,186.726894870075,,,,,,,,,,,,,,,,,
World,-22129,184.6823772,,,,,,,,,,,,,,,,,
World,-21925,183.12944747075,,,,,,,,,,,,,,,,,
World,-21651,187.985359152,,,,,,,,,,,,,,,,,
World,-21496,186.77935625475,,,,,,,,,,,,,,,,,
World,-21409,193.532820435975,,,,,,,,,,,,,,,,,
World,-21328,197.67188495835,,,,,,,,,,,,,,,,,
World,-21236,188.6041093398,,,,,,,,,,,,,,,,,
World,-21158,190.080501494625,,,,,,,,,,,,,,,,,
World,-21065,190.530075461825,,,,,,,,,,,,,,,,,
World,-21045,189.397339585125,,,,,,,,,,,,,,,,,
World,-20885,186.133688924275,,,,,,,,,,,,,,,,,
World,-20800,190.0135889095,,,,,,,,,,,,,,,,,
World,-20702,188.4866056205,,,,,,,,,,,,,,,,,
World,-20655,185.207494535,,,,,,,,,,,,,,,,,
World,-20601,184.67921815,,,,,,,,,,,,,,,,,
World,-20399,187.0216472475,,,,,,,,,,,,,,,,,
World,-20343,187.2242115241,,,,,,,,,,,,,,,,,
World,-20282,191.270527553022,,,,,,,,,,,,,,,,,
World,-20107,187.381139597708,,,,,,,,,,,,,,,,,
World,-19965,190.782504380413,,,,,,,,,,,,,,,,,
World,-19842,187.957176650743,,,,,,,,,,,,,,,,,
World,-19614,185.226052592033,,,,,,,,,,,,,,,,,
World,-19396,187.242781700755,,,,,,,,,,,,,,,,,
World,-19264,190.05178294941,,,,,,,,,,,,,,,,,
World,-19119,188.401171803979,,,,,,,,,,,,,,,,,
World,-19015,190.870784129051,,,,,,,,,,,,,,,,,
World,-18879,192.657502011071,,,,,,,,,,,,,,,,,
World,-18717,187.76130879373,,,,,,,,,,,,,,,,,
World,-18588,193.925954046724,,,,,,,,,,,,,,,,,
World,-18459,189.990224951188,,,,,,,,,,,,,,,,,
World,-18264,190.473017703923,,,,,,,,,,,,,,,,,
World,-18070,193.723020935825,,,,,,,,,,,,,,,,,
World,-17935,196.055151781351,,,,,,,,,,,,,,,,,
World,-17842,193.600639296707,,,,,,,,,,,,,,,,,
World,-17680,191.41876528997,,,,,,,,,,,,,,,,,
World,-17619,188.953039051552,,,,,,,,,,,,,,,,,
World,-17494,191.516618461272,,,,,,,,,,,,,,,,,
World,-17333,191.584282023408,,,,,,,,,,,,,,,,,
World,-17204,191.08550485765,,,,,,,,,,,,,,,,,
World,-17045,192.70991400923,,,,,,,,,,,,,,,,,
World,-16918,188.499175805097,,,,,,,,,,,,,,,,,
World,-16886,188.43646889385,,,,,,,,,,,,,,,,,
World,-16855,192.974606247373,,,,,,,,,,,,,,,,,
World,-16798,191.270992669674,,,,,,,,,,,,,,,,,
World,-16728,193.902943653258,,,,,,,,,,,,,,,,,
World,-16634,188.570608171487,,,,,,,,,,,,,,,,,
World,-16571,187.665700504561,,,,,,,,,,,,,,,,,
World,-16538,187.087947495178,,,,,,,,,,,,,,,,,
World,-16509,187.446881006682,,,,,,,,,,,,,,,,,
World,-16473,188.469849876008,,,,,,,,,,,,,,,,,
World,-16442,188.212716136851,,,,,,,,,,,,,,,,,
World,-16411,188.731575021842,,,,,,,,,,,,,,,,,
World,-16375,187.121072282328,,,,,,,,,,,,,,,,,
World,-16347,189.032085263659,,,,,,,,,,,,,,,,,
World,-16316,188.52153443206,,,,,,,,,,,,,,,,,
World,-16283,188.877508524387,,,,,,,,,,,,,,,,,
World,-16253,185.648377247644,,,,,,,,,,,,,,,,,
World,-16224,189.01145740965,,,,,,,,,,,,,,,,,
World,-16191,184.875108196891,,,,,,,,,,,,,,,,,
World,-16162,188.590445952526,,,,,,,,,,,,,,,,,
World,-16133,188.640720936844,,,,,,,,,,,,,,,,,
World,-16101,187.72677269899,,,,,,,,,,,,,,,,,
World,-16075,187.785311369179,,,,,,,,,,,,,,,,,
World,-16043,188.955683346838,,,,,,,,,,,,,,,,,
World,-16017,188.65649898361,,,,,,,,,,,,,,,,,
World,-15987,188.54215704394,,,,,,,,,,,,,,,,,
World,-15958,191.723791005339,,,,,,,,,,,,,,,,,
World,-15932,190.260613181084,,,,,,,,,,,,,,,,,
World,-15906,189.517634262457,,,,,,,,,,,,,,,,,
World,-15876,191.207398964719,,,,,,,,,,,,,,,,,
World,-15849,187.252563398611,,,,,,,,,,,,,,,,,
World,-15821,191.704963070633,,,,,,,,,,,,,,,,,
World,-15795,190.411456374954,,,,,,,,,,,,,,,,,
World,-15768,189.523139051547,,,,,,,,,,,,,,,,,
World,-15742,191.518959449966,,,,,,,,,,,,,,,,,
World,-15716,194.376003536904,,,,,,,,,,,,,,,,,
World,-15689,193.210206197749,,,,,,,,,,,,,,,,,
World,-15663,195.790392896584,,,,,,,,,,,,,,,,,
World,-15637,196.96328822868,,,,,,,,,,,,,,,,,
World,-15612,192.623648393092,,,,,,,,,,,,,,,,,
World,-15586,192.37047527167,,,,,,,,,,,,,,,,,
World,-15562,191.585734399086,,,,,,,,,,,,,,,,,
World,-15536,191.476114295941,,,,,,,,,,,,,,,,,
World,-15512,193.000492269137,,,,,,,,,,,,,,,,,
World,-15486,190.757398089414,,,,,,,,,,,,,,,,,
World,-15461,191.885667368556,,,,,,,,,,,,,,,,,
World,-15436,193.020213377221,,,,,,,,,,,,,,,,,
World,-15411,190.502843376039,,,,,,,,,,,,,,,,,
World,-15363,194.651413175494,,,,,,,,,,,,,,,,,
World,-15339,195.875739091414,,,,,,,,,,,,,,,,,
World,-15287,198.294175384694,,,,,,,,,,,,,,,,,
World,-15215,198.631089252931,,,,,,,,,,,,,,,,,
World,-15143,202.101216423145,,,,,,,,,,,,,,,,,
World,-15046,204.324738342677,,,,,,,,,,,,,,,,,
World,-14980,202.929047681613,,,,,,,,,,,,,,,,,
World,-14920,205.185091943202,,,,,,,,,,,,,,,,,
World,-14849,205.525488769414,,,,,,,,,,,,,,,,,
World,-14785,210.249394803346,,,,,,,,,,,,,,,,,
World,-14707,213.154692369716,,,,,,,,,,,,,,,,,
World,-14641,208.461427616671,,,,,,,,,,,,,,,,,
World,-14605,208.650109019668,,,,,,,,,,,,,,,,,
World,-14561,207.947073385376,,,,,,,,,,,,,,,,,
World,-14523,213.938016782564,,,,,,,,,,,,,,,,,
World,-14509,217.187226100037,,,,,,,,,,,,,,,,,
World,-14482,211.793449801206,,,,,,,,,,,,,,,,,
World,-14462,212.94888538923,,,,,,,,,,,,,,,,,
World,-14443,209.508104116656,,,,,,,,,,,,,,,,,
World,-14426,211.213350306232,,,,,,,,,,,,,,,,,
World,-14405,214.830947932024,,,,,,,,,,,,,,,,,
World,-14388,212.429707689704,,,,,,,,,,,,,,,,,
World,-14368,214.597842450893,,,,,,,,,,,,,,,,,
World,-14348,212.843675132271,,,,,,,,,,,,,,,,,
World,-14330,214.221228868285,,,,,,,,,,,,,,,,,
World,-14312,218.563824609751,,,,,,,,,,,,,,,,,
World,-14292,220.485170926379,,,,,,,,,,,,,,,,,
World,-14274,223.236315315768,,,,,,,,,,,,,,,,,
World,-14260,227.324474236086,,,,,,,,,,,,,,,,,
World,-14238,221.489846255032,,,,,,,,,,,,,,,,,
World,-14218,226.190880001144,,,,,,,,,,,,,,,,,
World,-14202,224.862578497483,,,,,,,,,,,,,,,,,
World,-14165,222.411511751663,,,,,,,,,,,,,,,,,
World,-14134,224.242360124708,,,,,,,,,,,,,,,,,
World,-14085,224.480222141191,,,,,,,,,,,,,,,,,
World,-14066,222.393278674191,,,,,,,,,,,,,,,,,
World,-14050,224.407990181565,,,,,,,,,,,,,,,,,
World,-14046,223.722450695635,,,,,,,,,,,,,,,,,
World,-13988,223.768190954917,,,,,,,,,,,,,,,,,
World,-13971,223.510739297474,,,,,,,,,,,,,,,,,
World,-13896,222.36468715588,,,,,,,,,,,,,,,,,
World,-13819,224.857180159468,,,,,,,,,,,,,,,,,
World,-13756,222.1576434043,,,,,,,,,,,,,,,,,
World,-13700,222.758345050972,,,,,,,,,,,,,,,,,
World,-13597,223.530534334564,,,,,,,,,,,,,,,,,
World,-13514,223.271040289099,,,,,,,,,,,,,,,,,
World,-13461,224.743116248988,,,,,,,,,,,,,,,,,
World,-13434,225.387951651897,,,,,,,,,,,,,,,,,
World,-13396,228.916520028386,,,,,,,,,,,,,,,,,
World,-13372,227.643060952884,,,,,,,,,,,,,,,,,
World,-13332,225.771629139782,,,,,,,,,,,,,,,,,
World,-13294,228.265859610417,,,,,,,,,,,,,,,,,
World,-13270,230.183398132423,,,,,,,,,,,,,,,,,
World,-13232,227.843584752091,,,,,,,,,,,,,,,,,
World,-13208,228.805732242293,,,,,,,,,,,,,,,,,
World,-13185,229.671606569983,,,,,,,,,,,,,,,,,
World,-13147,234.474468948408,,,,,,,,,,,,,,,,,
World,-13124,228.994807451577,,,,,,,,,,,,,,,,,
World,-13086,225.380835206496,,,,,,,,,,,,,,,,,
World,-13062,228.365065524425,,,,,,,,,,,,,,,,,
World,-13038,227.650985939222,,,,,,,,,,,,,,,,,
World,-13027,229.786725813673,,,,,,,,,,,,,,,,,
World,-13005,228.890295544307,,,,,,,,,,,,,,,,,
World,-12980,228.469792975373,,,,,,,,,,,,,,,,,
World,-12967,228.358795072231,,,,,,,,,,,,,,,,,
World,-12955,228.715289570732,,,,,,,,,,,,,,,,,
World,-12943,230.630142378533,,,,,,,,,,,,,,,,,
World,-12932,227.851506721313,,,,,,,,,,,,,,,,,
World,-12920,232.221233144882,,,,,,,,,,,,,,,,,
World,-12909,233.167438564564,,,,,,,,,,,,,,,,,
World,-12896,227.873631871728,,,,,,,,,,,,,,,,,
World,-12886,228.404187323196,,,,,,,,,,,,,,,,,
World,-12873,226.506905636137,,,,,,,,,,,,,,,,,
World,-12862,227.576081683097,,,,,,,,,,,,,,,,,
World,-12850,228.502502064256,,,,,,,,,,,,,,,,,
World,-12839,227.785362125934,,,,,,,,,,,,,,,,,
World,-12827,227.392729671985,,,,,,,,,,,,,,,,,
World,-12814,224.64412988292,,,,,,,,,,,,,,,,,
World,-12810,227.902582117808,,,,,,,,,,,,,,,,,
World,-12794,231.475014306974,,,,,,,,,,,,,,,,,
World,-12782,234.536689080617,,,,,,,,,,,,,,,,,
World,-12769,230.529619136504,,,,,,,,,,,,,,,,,
World,-12758,228.179467419282,,,,,,,,,,,,,,,,,
World,-12748,228.906948473452,,,,,,,,,,,,,,,,,
World,-12737,237.492439019357,,,,,,,,,,,,,,,,,
World,-12726,234.335418473089,,,,,,,,,,,,,,,,,
World,-12715,233.41678590018,,,,,,,,,,,,,,,,,
World,-12703,234.62208303328,,,,,,,,,,,,,,,,,
World,-12696,238.115924082475,,,,,,,,,,,,,,,,,
World,-12681,240.102021264826,,,,,,,,,,,,,,,,,
World,-12670,237.970723841254,,,,,,,,,,,,,,,,,
World,-12657,237.586329639356,,,,,,,,,,,,,,,,,
World,-12646,235.309514173436,,,,,,,,,,,,,,,,,
World,-12637,237.965954414338,,,,,,,,,,,,,,,,,
World,-12627,239.765038126759,,,,,,,,,,,,,,,,,
World,-12615,239.859997661337,,,,,,,,,,,,,,,,,
World,-12604,241.729807649943,,,,,,,,,,,,,,,,,
World,-12593,235.832342130592,,,,,,,,,,,,,,,,,
World,-12582,243.173772948395,,,,,,,,,,,,,,,,,
World,-12572,241.144116419245,,,,,,,,,,,,,,,,,
World,-12548,242.055386633367,,,,,,,,,,,,,,,,,
World,-12515,238.613457342147,,,,,,,,,,,,,,,,,
World,-12494,240.948902609823,,,,,,,,,,,,,,,,,
World,-12473,242.60460298931,,,,,,,,,,,,,,,,,
World,-12462,242.546391599259,,,,,,,,,,,,,,,,,
World,-12426,240.325235226046,,,,,,,,,,,,,,,,,
World,-12405,238.390058881701,,,,,,,,,,,,,,,,,
World,-12394,242.078918896634,,,,,,,,,,,,,,,,,
World,-12360,235.80137221686,,,,,,,,,,,,,,,,,
World,-12350,239.036776808764,,,,,,,,,,,,,,,,,
World,-12324,240.212295363047,,,,,,,,,,,,,,,,,
World,-12288,236.595035311154,,,,,,,,,,,,,,,,,
World,-12257,238.361336419068,,,,,,,,,,,,,,,,,
World,-12231,239.360647760171,,,,,,,,,,,,,,,,,
World,-12208,239.238186801386,,,,,,,,,,,,,,,,,
World,-12171,236.398059796709,,,,,,,,,,,,,,,,,
World,-12135,232.880006155167,,,,,,,,,,,,,,,,,
World,-12111,241.269165003685,,,,,,,,,,,,,,,,,
World,-12074,237.86878662002,,,,,,,,,,,,,,,,,
World,-12053,235.919582625226,,,,,,,,,,,,,,,,,
World,-11991,240.570338644542,,,,,,,,,,,,,,,,,
World,-11923,237.951585166712,,,,,,,,,,,,,,,,,
World,-11878,239.084350723549,,,,,,,,,,,,,,,,,
World,-11810,241.114904121973,,,,,,,,,,,,,,,,,
World,-11764,241.591391345073,,,,,,,,,,,,,,,,,
World,-11696,238.547475226876,,,,,,,,,,,,,,,,,
World,-11652,243.85979844717,,,,,,,,,,,,,,,,,
World,-11583,235.825529142304,,,,,,,,,,,,,,,,,
World,-11538,240.254273584399,,,,,,,,,,,,,,,,,
World,-11469,237.826292590753,,,,,,,,,,,,,,,,,
World,-11355,236.860220901653,,,,,,,,,,,,,,,,,
World,-11318,240.419773378005,,,,,,,,,,,,,,,,,
World,-11267,239.40989365419,,,,,,,,,,,,,,,,,
World,-11224,236.910064706502,,,,,,,,,,,,,,,,,
World,-11179,234.817284580521,,,,,,,,,,,,,,,,,
World,-11139,241.555299903011,,,,,,,,,,,,,,,,,
World,-11118,237.909025448784,,,,,,,,,,,,,,,,,
World,-11095,238.864801106964,,,,,,,,,,,,,,,,,
World,-11073,234.677114376902,,,,,,,,,,,,,,,,,
World,-11052,239.418776227679,,,,,,,,,,,,,,,,,
World,-11032,237.148018208137,,,,,,,,,,,,,,,,,
World,-11011,240.707261662478,,,,,,,,,,,,,,,,,
World,-10990,238.176707105299,,,,,,,,,,,,,,,,,
World,-10968,238.79424189969,,,,,,,,,,,,,,,,,
World,-10944,239.435429442641,,,,,,,,,,,,,,,,,
World,-10925,241.238306361922,,,,,,,,,,,,,,,,,
World,-10904,239.345017087897,,,,,,,,,,,,,,,,,
World,-10881,242.146612053325,,,,,,,,,,,,,,,,,
World,-10860,242.233350178769,,,,,,,,,,,,,,,,,
World,-10837,241.496020148973,,,,,,,,,,,,,,,,,
World,-10814,240.019440392172,,,,,,,,,,,,,,,,,
World,-10791,247.298780079265,,,,,,,,,,,,,,,,,
World,-10771,241.59193944715,,,,,,,,,,,,,,,,,
World,-10748,244.242521916642,,,,,,,,,,,,,,,,,
World,-10725,242.529044303546,,,,,,,,,,,,,,,,,
World,-10705,243.948299994837,,,,,,,,,,,,,,,,,
World,-10681,246.943277631854,,,,,,,,,,,,,,,,,
World,-10659,248.091519066379,,,,,,,,,,,,,,,,,
World,-10638,247.018664187526,,,,,,,,,,,,,,,,,
World,-10616,244.274969321252,,,,,,,,,,,,,,,,,
World,-10595,249.922626717494,,,,,,,,,,,,,,,,,
World,-10572,246.736160397791,,,,,,,,,,,,,,,,,
World,-10547,244.422822468065,,,,,,,,,,,,,,,,,
World,-10526,246.17917534767,,,,,,,,,,,,,,,,,
World,-10506,245.828192028346,,,,,,,,,,,,,,,,,
World,-10483,247.670238515303,,,,,,,,,,,,,,,,,
World,-10460,246.403436860713,,,,,,,,,,,,,,,,,
World,-10439,243.003998473039,,,,,,,,,,,,,,,,,
World,-10416,244.309419647882,,,,,,,,,,,,,,,,,
World,-10394,246.966507933719,,,,,,,,,,,,,,,,,
World,-10372,250.731543693651,,,,,,,,,,,,,,,,,
World,-10352,248.92401906988,,,,,,,,,,,,,,,,,
World,-10332,249.377210642341,,,,,,,,,,,,,,,,,
World,-10307,248.951746242173,,,,,,,,,,,,,,,,,
World,-10284,249.231820554418,,,,,,,,,,,,,,,,,
World,-10262,249.653340080281,,,,,,,,,,,,,,,,,
World,-10241,250.968162567822,,,,,,,,,,,,,,,,,
World,-10219,251.424280407469,,,,,,,,,,,,,,,,,
World,-10197,251.138799912056,,,,,,,,,,,,,,,,,
World,-10176,253.019136498181,,,,,,,,,,,,,,,,,
World,-10156,255.657040174852,,,,,,,,,,,,,,,,,
World,-10131,251.031386622765,,,,,,,,,,,,,,,,,
World,-10110,253.098036947965,,,,,,,,,,,,,,,,,
World,-10088,248.407133219714,,,,,,,,,,,,,,,,,
World,-10067,247.850641642743,,,,,,,,,,,,,,,,,
World,-10042,255.391297760245,,,,,,,,,,,,,,,,,
World,-10021,253.993143788,,,,,,,,,,,,,,,,,
World,-9999,248.91570205793,,,,,,,,,,,,,,,,,
World,-9978,258.574986992453,,,,,,,,,,,,,,,,,
World,-9956,255.896575313239,,,,,,,,,,,,,,,,,
World,-9934,251.561744543162,,,,,,,,,,,,,,,,,
World,-9914,253.629579983163,,,,,,,,,,,,,,,,,
World,-9894,254.310174707309,,,,,,,,,,,,,,,,,
World,-9871,257.168710765526,,,,,,,,,,,,,,,,,
World,-9854,258.530580475375,,,,,,,,,,,,,,,,,
World,-9832,258.249470102769,,,,,,,,,,,,,,,,,
World,-9810,258.741968204066,,,,,,,,,,,,,,,,,
World,-9792,255.890869044489,,,,,,,,,,,,,,,,,
World,-9771,256.043060860306,,,,,,,,,,,,,,,,,
World,-9752,253.990896900854,,,,,,,,,,,,,,,,,
World,-9734,254.615597334471,,,,,,,,,,,,,,,,,
World,-9716,247.552858652949,,,,,,,,,,,,,,,,,
World,-9699,257.134293309467,,,,,,,,,,,,,,,,,
World,-9680,266.220209192929,,,,,,,,,,,,,,,,,
World,-9662,261.303557090885,,,,,,,,,,,,,,,,,
World,-9643,260.701963759601,,,,,,,,,,,,,,,,,
World,-9627,267.09264604028,,,,,,,,,,,,,,,,,
World,-9611,262.740271342481,,,,,,,,,,,,,,,,,
World,-9595,266.897531607841,,,,,,,,,,,,,,,,,
World,-9575,269.508726755918,,,,,,,,,,,,,,,,,
World,-9558,267.663444357026,,,,,,,,,,,,,,,,,
World,-9541,267.165988294481,,,,,,,,,,,,,,,,,
World,-9524,269.096582484354,,,,,,,,,,,,,,,,,
World,-9504,268.869482418092,,,,,,,,,,,,,,,,,
World,-9487,270.143459092085,,,,,,,,,,,,,,,,,
World,-9468,264.483138691043,,,,,,,,,,,,,,,,,
World,-9451,268.163882777512,,,,,,,,,,,,,,,,,
World,-9434,264.839634416277,,,,,,,,,,,,,,,,,
World,-9390,264.806251492524,,,,,,,,,,,,,,,,,
World,-9368,264.1,,,,,,,,,,,,,,,,,
World,-9308,264.4,,,,,,,,,,,,,,,,,
World,-9252,265.3,,,,,,,,,,,,,,,,,
World,-9237,265,,,,,,,,,,,,,,,,,
World,-9212,264.8,,,,,,,,,,,,,,,,,
World,-9141,264.8,,,,,,,,,,,,,,,,,
World,-9005,267.6,,,,,,,,,,,,,,,,,
World,-8887,265.1,,,,,,,,,,,,,,,,,
World,-8853,266,,,,,,,,,,,,,,,,,
World,-8731,266.9,,,,,,,,,,,,,,,,,
World,-8557,267.5,,,,,,,,,,,,,,,,,
World,-8418,264.9,,,,,,,,,,,,,,,,,
World,-8351,265.7,,,,,,,,,,,,,,,,,
World,-8244,263.4,,,,,,,,,,,,,,,,,
World,-8186,264,,,,,,,,,,,,,,,,,
World,-8044,264.2,,,,,,,,,,,,,,,,,
World,-7952,264.4,,,,,,,,,,,,,,,,,
World,-7624,263.8,,,,,,,,,,,,,,,,,
World,-7607,263,,,,,,,,,,,,,,,,,
World,-7575,260.9,,,,,,,,,,,,,,,,,
World,-7569,260.6,,,,,,,,,,,,,,,,,
World,-7488,265.2,,,,,,,,,,,,,,,,,
World,-7412,263.8,,,,,,,,,,,,,,,,,
World,-7346,263.7,,,,,,,,,,,,,,,,,
World,-7194,262,,,,,,,,,,,,,,,,,
World,-7111,259.3,,,,,,,,,,,,,,,,,
World,-7044,260.4,,,,,,,,,,,,,,,,,
World,-6963,260.9,,,,,,,,,,,,,,,,,
World,-6832,259,,,,,,,,,,,,,,,,,
World,-6762,261.8,,,,,,,,,,,,,,,,,
World,-6598,260.7,,,,,,,,,,,,,,,,,
World,-6511,261.3,,,,,,,,,,,,,,,,,
World,-6403,258.3,,,,,,,,,,,,,,,,,
World,-6246,259.3,,,,,,,,,,,,,,,,,
World,-6167,259.6,,,,,,,,,,,,,,,,,
World,-6027,260.8,,,,,,,,,,,,,,,,,
World,-5977,259.2,,,,,,,,,,,,,,,,,
World,-5911,259.7,,,,,,,,,,,,,,,,,
World,-5771,260.4,,,,,,,,,,,,,,,,,
World,-5712,260.1,,,,,,,,,,,,,,,,,
World,-5549,258.4,,,,,,,,,,,,,,,,,
World,-5456,260.7,,,,,,,,,,,,,,,,,
World,-5325,263,,,,,,,,,,,,,,,,,
World,-5239,262.3,,,,,,,,,,,,,,,,,
World,-5089,257.6,,,,,,,,,,,,,,,,,
World,-5021,258.1,,,,,,,,,,,,,,,,,
World,-4931,262.9,,,,,,,,,,,,,,,,,
World,-4821,262.1,,,,,,,,,,,,,,,,,
World,-4734,259.4,,,,,,,,,,,,,,,,,
World,-4623,261.1,,,,,,,,,,,,,,,,,
World,-4452,261.2,,,,,,,,,,,,,,,,,
World,-4388,262.7,,,,,,,,,,,,,,,,,
World,-4353,263.2,,,,,,,,,,,,,,,,,
World,-4141,265.5,,,,,,,,,,,,,,,,,
World,-4050,266.7,,,,,,,,,,,,,,,,,
World,-3985,260.7,,,,,,,,,,,,,,,,,
World,-3903,265.5,,,,,,,,,,,,,,,,,
World,-3809,265.9,,,,,,,,,,,,,,,,,
World,-3632,267.6,,,,,,,,,,,,,,,,,
World,-3584,265.2,,,,,,,,,,,,,,,,,
World,-3409,265.3,,,,,,,,,,,,,,,,,
World,-3362,267.6,,,,,,,,,,,,,,,,,
World,-3270,269.8,,,,,,,,,,,,,,,,,
World,-3138,268.6,,,,,,,,,,,,,,,,,
World,-3033,269.3,,,,,,,,,,,,,,,,,
World,-2972,270.7,,,,,,,,,,,,,,,,,
World,-2824,271.5,,,,,,,,,,,,,,,,,
World,-2698,269.8,,,,,,,,,,,,,,,,,
World,-2644,269.1,,,,,,,,,,,,,,,,,
World,-2545,271.1,,,,,,,,,,,,,,,,,
World,-2394,271.5,,,,,,,,,,,,,,,,,
World,-2326,272.8,,,,,,,,,,,,,,,,,
World,-2257,271.6,,,,,,,,,,,,,,,,,
World,-2160,271.7,,,,,,,,,,,,,,,,,
World,-2020,274.9,,,,,,,,,,,,,,,,,
World,-1907,275.4,,,,,,,,,,,,,,,,,
World,-1858,271.5,,,,,,,,,,,,,,,,,
World,-1744,273,,,,,,,,,,,,,,,,,
World,-1695,273.4,,,,,,,,,,,,,,,,,
World,-1579,275,,,,,,,,,,,,,,,,,
World,-1482,274,,,,,,,,,,,,,,,,,
World,-1335,273.1,,,,,,,,,,,,,,,,,
World,-1307,276.3,,,,,,,,,,,,,,,,,
World,-1108,274.6,,,,,,,,,,,,,,,,,
World,-1000,276.3,,,,,,,,,,,,,,,,,
World,-956,274.7,,,,,,,,,,,,,,,,,
World,-853,275.3,,,,,,,,,,,,,,,,,
World,-759,278.9,,,,,,,,,,,,,,,,,
World,-679,273.9,,,,,,,,,,,,,,,,,
World,-577,277.9,,,,,,,,,,,,,,,,,
World,-465,277.6,,,,,,,,,,,,,,,,,
World,-317,276.7,,,,,,,,,,,,,,,,,
World,-285,276.7,,,,,,,,,,,,,,,,,
World,-144,276.9,,,,,,,,,,,,,,,,,
World,-51,278,,,,,,,,,,,,,,,,,
World,1,276.7,,,,,,,,,,,,,,,,,
World,30,277.9,,,,,,,,,,,,,,,,,
World,56,277.4,,,,,,,,,,,,,,,,,
World,104,277.5,,,,,,,,,,,,,,,,,
World,136,278.1,,,,,,,,,,,,,,,,,
World,154,278.071995424016,,,,,,,,,,,,,,,,,
World,175,277.555892097909,,,,,,,,,,,,,,,,,
World,241,280.249087190301,,,,,,,,,,,,,,,,,
World,266,278.314399892717,,,,,,,,,,,,,,,,,
World,274,280.244492205989,,,,,,,,,,,,,,,,,
World,296,280.908959854197,,,,,,,,,,,,,,,,,
World,318,281.692138914424,,,,,,,,,,,,,,,,,
World,357,277.795377808882,,,,,,,,,,,,,,,,,
World,384,277.246917898263,,,,,,,,,,,,,,,,,
World,406,279.125209085444,,,,,,,,,,,,,,,,,
World,437,279.999914674692,,,,,,,,,,,,,,,,,
World,488,277.105691504976,,,,,,,,,,,,,,,,,
World,518,276.789519068584,,,,,,,,,,,,,,,,,
World,552,276.559046524361,,,,,,,,,,,,,,,,,
World,557,278.460897554763,,,,,,,,,,,,,,,,,
World,582,276.19603745957,,,,,,,,,,,,,,,,,
World,615,277.869716129861,,,,,,,,,,,,,,,,,
World,637,279.588050218541,,,,,,,,,,,,,,,,,
World,669,278.454968002582,,,,,,,,,,,,,,,,,
World,701,277.098940914164,,,,,,,,,,,,,,,,,
World,730,279.990263741667,,,,,,,,,,,,,,,,,
World,762,279.293710839309,,,,,,,,,,,,,,,,,
World,793,279.72469920818,,,,,,,,,,,,,,,,,
World,822,278.623003214499,,,,,,,,,,,,,,,,,
World,875,279.420440609836,,,,,,,,,,,,,,,,,
World,914,280.105525890402,,,,,,,,,,,,,,,,,
World,958,277.407168403099,,,,,,,,,,,,,,,,,
World,983,278.740240155162,,,,,,,,,,,,,,,,,
World,1018,279.798703413149,,,,,,,,,,,,,,,,,
World,1019,280.064529738812,,,,,,,,,,,,,,,,,
World,1040,280.916170158589,,,,,,,,,,,,,,,,,
World,1049,280.966744335762,,,,,,,,,,,,,,,,,
World,1070,282.844416016605,,,,,,,,,,,,,,,,,
World,1099,283.094458257279,,,,,,,,,,,,,,,,,
World,1116,282.841631402461,,,,,,,,,,,,,,,,,
World,1146,284.510584449478,,,,,,,,,,,,,,,,,
World,1166,283.965974706671,,,,,,,,,,,,,,,,,
World,1200,284.540044202266,,,,,,,,,,,,,,,,,
World,1211,283.688289156105,,,,,,,,,,,,,,,,,
World,1251,282.413110475043,,,,,,,,,,,,,,,,,
World,1260,282.199286054067,,,,,,,,,,,,,,,,,
World,1278,278.431248916219,,,,,,,,,,,,,,,,,
World,1307,281.578408978851,,,,,,,,,,,,,,,,,
World,1330,284.067643272251,,,,,,,,,,,,,,,,,
World,1349,278.362121227418,,,,,,,,,,,,,,,,,
World,1390,280.911578830386,,,,,,,,,,,,,,,,,
World,1411,279.69654994857,,,,,,,,,,,,,,,,,
World,1429,279.725695883298,,,,,,,,,,,,,,,,,
World,1449,282.226580405848,,,,,,,,,,,,,,,,,
World,1469,280.312504722667,,,,,,,,,,,,,,,,,
World,1502,283.12478039165,,,,,,,,,,,,,,,,,
World,1530,283.947890368436,,,,,,,,,,,,,,,,,
World,1550,283.529682567403,,,,,,,,,,,,,,,,,
World,1560,281.829041461656,,,,,,,,,,,,,,,,,
World,1573,282.569827488597,,,,,,,,,,,,,,,,,
World,1588,281.108928231341,,,,,,,,,,,,,,,,,
World,1591,279.356861069002,,,,,,,,,,,,,,,,,
World,1603,275.066577843599,,,,,,,,,,,,,,,,,
